good article click::good article click
method definitions::method definitions
history faq::history faq
classic classes::classic classes
long integers::long integers
dedicated infix::dedicated infix
infix operator::infix operator
matrix multiplication::matrix multiplication
python.org jump::python.org jump
division operator::division operator
division floors::division floors
python standard::python standard
essential reference::essential reference
beazley jump::beazley jump
rapid web::rapid web
web development::web development
development environment::development environment
python server::python server
server pages::server pages
oracle technology::oracle technology
technology network::technology network
network oracle::network oracle
oracle retrieved::oracle retrieved
decimal data::decimal data
data type::data type
python web::python web
style guide::style guide
cpython byte::cpython byte
oreilly.com retrieved::oreilly.com retrieved
pypy compatibility::pypy compatibility
pypy.org retrieved::pypy.org retrieved
speed comparison::speed comparison
speed.pypy.org retrieved::speed.pypy.org retrieved
application-level stackless::application-level stackless
stackless features::stackless features
doc.pypy.org retrieved::doc.pypy.org retrieved
optimizing python::optimizing python
google project::google project
project hosting::project hosting
hosting google::hosting google
stochastic geometry::stochastic geometry
geometry jump::geometry jump
python runtimes::python runtimes
non-numeric scientific::non-numeric scientific
scientific code::scientific code
european conference::european conference
pep purpose::pep purpose
python.org python::python.org python
python developer::python developer
release schedules::release schedules
bug fix::bug fix
fix releases::fix releases
python buildbot::python buildbot
guide python::guide python
documentation docs.python.org::documentation docs.python.org
stack overflow::stack overflow
overflow stack::overflow stack
stack exchange::stack exchange
empirical comparison::empirical comparison
lutz prechelt::lutz prechelt
prechelt retrieved::prechelt retrieved
cern bulletin::cern bulletin
cern publications::cern publications
python streamlines::python streamlines
streamlines space::streamlines space
space shuttle::space shuttle
shuttle mission::shuttle mission
mission design::mission design
industrial light::industrial light
magic runs::magic runs
python slithers::python slithers
eweek.com ziff::eweek.com ziff
ziff davis::ziff davis
davis holdings::davis holdings
holdings retrieved::holdings retrieved
usage statistics::usage statistics
market share::market share
engineering jump::engineering jump
asked questions::asked questions
jasc psp9components::jasc psp9components
dead link::dead link
writing geoprocessing::writing geoprocessing
geoprocessing scripts::geoprocessing scripts
arcgis desktop::arcgis desktop
environmental systems::environmental systems
systems research::systems research
research institute::research institute
eve community::eve community
community dev::community dev
dev blogs::dev blogs
blogs ccp::blogs ccp
ccp games::ccp games
python jump::python jump
sid meier::sid meier
developer blog::developer blog
blog firaxis::blog firaxis
firaxis games::firaxis games
games archived::games archived
level offers::level offers
offers python::offers python
xml support::xml support
letting modders::letting modders
experience manipulate::experience manipulate
game world::game world
language guide::language guide
google documents::google documents
documents list::documents list
list data::list data
data api::data api
api v1.0::api v1.0
v1.0 google::v1.0 google
google archived::google archived
expert newsletter::expert newsletter
pypi.python.org retrieved::pypi.python.org retrieved
modern approach::modern approach
upper saddle::upper saddle
saddle river::saddle river
prentice hall::prentice hall
language toolkit::language toolkit
re secure::re secure
labs retrieved::labs retrieved
document foundation::document foundation
python users::python users
boo.codehaus.org codehaus::boo.codehaus.org codehaus
codehaus foundation::codehaus foundation
cobra-language.com cobra::cobra-language.com cobra
cobra language::cobra language
language retrieved::language retrieved
es4 wiki::es4 wiki
wiki.ecmascript.org retrieved::wiki.ecmascript.org retrieved
python meets::python meets
techcrunch retrieved::techcrunch retrieved
massachusetts institute::massachusetts institute
technology retrieved::technology retrieved
linuxdevcenter.com retrieved::linuxdevcenter.com retrieved
started work::started work
swift programming::swift programming
basic language::basic language
language structure::language structure
people knowing::people knowing
people started::people started
earnest late::earnest late
major focus::major focus
apple developer::apple developer
developer tools::developer tools
tools group::tools group
list jump::list jump
tip format::tip format
tcl.tk tcl::tcl.tk tcl
tcl developer::tcl developer
developer xchange::developer xchange
xchange retrieved::xchange retrieved
eep purpose::eep purpose
erlang.org retrieved::erlang.org retrieved
software march::software march
computer scientist::computer scientist
computerworld retrieved::computerworld retrieved
learning python::learning python
oreilly media::oreilly media
media isbn::media isbn
python apress::python apress
apress isbn::apress isbn
addison-wesley professional::addison-wesley professional
professional isbn::professional isbn
sister projects::sister projects
projects search::projects search
search commons::search commons
commons media::commons media
commons search::commons search
search wikiquote::search wikiquote
wikiquote quotations::wikiquote quotations
wikiquote search::wikiquote search
search wikibooks::search wikibooks
wikibooks textbooks::wikibooks textbooks
wikibooks search::wikibooks search
search wikiversity::search wikiversity
wikiversity learning::wikiversity learning
learning resources::learning resources
wikiversity official::wikiversity official
official website::official website
website python::website python
free web::free web
web access::web access
google groups::google groups
python development::python development
development list::development list
list python::list python
software categories::software categories
class-based programming::class-based programming
programming languagescross-platform::programming languagescross-platform
free softwaredutch::free softwaredutch
languageshigh-level programming::languageshigh-level programming
languagesobject-oriented programming::languagesobject-oriented programming
programming languagesprogramming::programming languagesprogramming
languagesprogramming languages::languagesprogramming languages
languages created::languages created
languagestext-oriented programming::languagestext-oriented programming
languages navigation::languages navigation
navigation menu::navigation menu
menu create::menu create
create accountlog::create accountlog
accountlog inarticletalkreadeditview::accountlog inarticletalkreadeditview
inarticletalkreadeditview history::inarticletalkreadeditview history
history main::history main
main page::main page
page contents::page contents
contents featured::contents featured
featured content::featured content
current events::current events
events random::events random
random article::random article
article donate::article donate
wikipedia wikipedia::wikipedia wikipedia
store interaction::store interaction
wikipedia community::wikipedia community
community portal::community portal
contact page::contact page
page tools::page tools
file special::file special
special pages::special pages
pages permanent::pages permanent
permanent link::permanent link
link page::link page
page information::page information
information wikidata::information wikidata
wikidata item::wikidata item
item cite::item cite
book download::book download
printable version::printable version
version languages::version languages
languages afrikaans::languages afrikaans
afrikaans alemannisch::afrikaans alemannisch
alemannisch aragon::alemannisch aragon
bosanski catal::bosanski catal
tina dansk::tina dansk
dansk deutsch::dansk deutsch
deutsch eesti::deutsch eesti
eesti espa::eesti espa
esperanto euskara::esperanto euskara
euskara fran::euskara fran
ais galego::ais galego
galego hrvatski::galego hrvatski
hrvatski bahasa::hrvatski bahasa
bahasa indonesia::bahasa indonesia
indonesia interlingua::indonesia interlingua
slenska italiano::slenska italiano
italiano latina::italiano latina
latina latvie::latina latvie
lietuvi lojban::lietuvi lojban
lojban magyar::lojban magyar
magyar bahasa::magyar bahasa
bahasa melayu::bahasa melayu
melayu nederlands::melayu nederlands
nederlands norsk::nederlands norsk
norsk bokm::norsk bokm
tsch polski::tsch polski
polski portugu::polski portugu
shqip simple::shqip simple
simple english::simple english
sloven ina::sloven ina
srpski srpskohrvatski::srpski srpskohrvatski
suomi svenska::suomi svenska
svenska tagalog::svenska tagalog
edit links::edit links
creative commons::creative commons
attribution-sharealike license::attribution-sharealike license
additional terms::additional terms
privacy policy::privacy policy
policy wikipedia::policy wikipedia
registered trademark::registered trademark
wikimedia foundation::wikimedia foundation
non-profit organization::non-profit organization
organization privacy::organization privacy
policyabout wikipediadisclaimerscontact::policyabout wikipediadisclaimerscontact
wikipediadisclaimerscontact wikipediadevelopersmobile::wikipediadisclaimerscontact wikipediadevelopersmobile
wikipediadevelopersmobile viewwikimedia::wikipediadevelopersmobile viewwikimedia
viewwikimedia foundation::viewwikimedia foundation
foundation powered::foundation powered
good::good
article::article
click::click
information::information
python::python
programming::programming
language::language
wikipedia::wikipedia
free::free
encyclopedia::encyclopedia
logo::logo
wordmark.svg::wordmark.svg
paradigm::paradigm
multi-paradigm::multi-paradigm
object-oriented::object-oriented
imperative::imperative
functional::functional
procedural::procedural
reflective::reflective
designed::designed
guido::guido
van::van
rossum::rossum
developer::developer
software::software
foundation::foundation
first::first
appeared::appeared
years::years
ago::ago
stable::stable
release::release
3.4.3::3.4.3
february::february
2.7.10::2.7.10
preview::preview
3.5.0b3::3.5.0b3
july::july
typing::typing
discipline::discipline
duck::duck
dynamic::dynamic
strong::strong
gradual::gradual
cross-platform::cross-platform
license::license
filename::filename
extensions::extensions
.py::.py
.pyc::.pyc
.pyd::.pyd
.pyo::.pyo
.pyw::.pyw
website::website
www.python.org::www.python.org
major::major
implementations::implementations
cpython::cpython
ironpython::ironpython
jython::jython
pypy::pypy
dialects::dialects
cython::cython
rpython::rpython
stackless::stackless
influenced::influenced
abc::abc
algol::algol
dylan::dylan
haskell::haskell
icon::icon
java::java
lisp::lisp
modula-3::modula-3
perl::perl
boo::boo
cobra::cobra
falcon::falcon
groovy::groovy
javascript::javascript
julia::julia
nim::nim
ruby::ruby
swift::swift
wikibooks::wikibooks
widely::widely
general-purpose::general-purpose
high-level::high-level
design::design
philosophy::philosophy
emphasizes::emphasizes
code::code
readability::readability
syntax::syntax
programmers::programmers
express::express
concepts::concepts
fewer::fewer
lines::lines
languages::languages
constructs::constructs
intended::intended
enable::enable
clear::clear
programs::programs
small::small
large::large
scale::scale
supports::supports
multiple::multiple
paradigms::paradigms
including::including
styles::styles
features::features
type::type
system::system
automatic::automatic
memory::memory
management::management
comprehensive::comprehensive
standard::standard
library::library
interpreters::interpreters
installation::installation
operating::operating
systems::systems
allowing::allowing
execution::execution
wide::wide
variety::variety
third-party::third-party
tools::tools
py2exe::py2exe
pyinstaller::pyinstaller
packaged::packaged
stand-alone::stand-alone
executable::executable
popular::popular
distribution::distribution
python-based::python-based
environments::environments
requiring::requiring
interpreter::interpreter
reference::reference
implementation::implementation
open-source::open-source
community-based::community-based
development::development
model::model
alternative::alternative
managed::managed
non-profit::non-profit
contents::contents
hide::hide
history::history
semantics::semantics
indentation::indentation
statements::statements
control::control
flow::flow
expressions::expressions
methods::methods
mathematics::mathematics
libraries::libraries
naming::naming
references::references
reading::reading
external::external
links::links
edit::edit
creator::creator
main::main
conceived::conceived
late::late
1980s::1980s
started::started
december::december
cwi::cwi
netherlands::netherlands
successor::successor
inspired::inspired
setl::setl
capable::capable
exception::exception
handling::handling
interfacing::interfacing
amoeba::amoeba
principal::principal
author::author
continuing::continuing
central::central
role::role
deciding::deciding
direction::direction
reflected::reflected
title::title
community::community
benevolent::benevolent
dictator::dictator
life::life
bdfl::bdfl
origin::origin
wrote::wrote
hobby::hobby
project::project
occupied::occupied
week::week
christmas::christmas
office::office
closed::closed
home::home
computer::computer
hands::hands
decided::decided
write::write
scripting::scripting
thinking::thinking
descendant::descendant
appeal::appeal
hackers::hackers
chose::chose
working::working
slightly::slightly
irreverent::irreverent
mood::mood
big::big
fan::fan
monty::monty
flying::flying
circus::circus
released::released
october::october
included::included
full::full
garbage::garbage
collector::collector
support::support
unicode::unicode
process::process
changed::changed
transparent::transparent
community-backed::community-backed
py3k::py3k
backwards-incompatible::backwards-incompatible
long::long
period::period
testing::testing
backported::backported
backwards-compatible::backwards-compatible
structured::structured
fully::fully
supported::supported
number::number
aspect-oriented::aspect-oriented
metaprogramming::metaprogramming
magic::magic
contract::contract
logic::logic
combination::combination
counting::counting
cycle-detecting::cycle-detecting
important::important
feature::feature
resolution::resolution
binding::binding
binds::binds
method::method
variable::variable
names::names
program::program
offers::offers
tradition::tradition
map::map
reduce::reduce
filter::filter
functions::functions
comprehensions::comprehensions
lists::lists
dictionaries::dictionaries
sets::sets
generator::generator
two::two
modules::modules
itertools::itertools
functools::functools
implement::implement
borrowed::borrowed
core::core
summarized::summarized
document::document
pep::pep
zen::zen
includes::includes
aphorisms::aphorisms
beautiful::beautiful
ugly::ugly
explicit::explicit
implicit::implicit
simple::simple
complex::complex
complicated::complicated
counts::counts
desired::desired
functionality::functionality
built::built
highly::highly
extensible::extensible
embedded::embedded
existing::existing
applications::applications
programmable::programmable
interface::interface
easily::easily
start::start
frustrations::frustrations
espoused::espoused
opposite::opposite
mindset::mindset
offering::offering
choice::choice
coding::coding
methodology::methodology
rejects::rejects
exuberant::exuberant
favor::favor
sparser::sparser
less-cluttered::less-cluttered
grammar::grammar
alex::alex
martelli::martelli
put::put
describe::describe
clever::clever
considered::considered
compliment::compliment
culture::culture
approach::approach
preferably::preferably
obvious::obvious
developers::developers
strive::strive
avoid::avoid
premature::premature
optimization::optimization
reject::reject
patches::patches
non-critical::non-critical
parts::parts
offer::offer
marginal::marginal
increase::increase
speed::speed
cost::cost
clarity::clarity
just-in-time::just-in-time
compiler::compiler
move::move
time-critical::time-critical
extension::extension
written::written
translates::translates
script::script
makes::makes
direct::direct
level::level
api::api
calls::calls
goal::goal
making::making
fun::fun
occasionally::occasionally
playful::playful
tutorials::tutorials
materials::materials
examples::examples
spam::spam
eggs::eggs
foo::foo
bar::bar
common::common
neologism::neologism
pythonic::pythonic
range::range
meanings::meanings
related::related
style::style
idioms::idioms
natural::natural
shows::shows
fluency::fluency
conforms::conforms
minimalist::minimalist
emphasis::emphasis
contrast::contrast
difficult::difficult
understand::understand
reads::reads
rough::rough
transcription::transcription
unpythonic::unpythonic
users::users
admirers::admirers
knowledgeable::knowledgeable
experienced::experienced
referred::referred
pythonists::pythonists
pythonistas::pythonistas
pythoneers::pythoneers
readable::readable
uncluttered::uncluttered
visual::visual
layout::layout
frequently::frequently
english::english
keywords::keywords
punctuation::punctuation
smaller::smaller
syntactic::syntactic
exceptions::exceptions
special::special
cases::cases
pascal::pascal
whitespace::whitespace
curly::curly
braces::braces
delimit::delimit
blocks::blocks
termed::termed
off-side::off-side
rule::rule
decrease::decrease
signifies::signifies
end::end
current::current
block::block
include::include
statement::statement
conditionally::conditionally
executes::executes
elif::elif
contraction::contraction
else-if::else-if
iterates::iterates
iterable::iterable
object::object
capturing::capturing
element::element
local::local
attached::attached
condition::condition
true::true
raised::raised
caught::caught
handled::handled
clauses::clauses
ensures::ensures
clean-up::clean-up
finally::finally
run::run
exits::exits
class::class
attaches::attaches
namespace::namespace
def::def
defines::defines
function::function
encloses::encloses
context::context
manager::manager
acquiring::acquiring
lock::lock
releasing::releasing
opening::opening
file::file
closing::closing
raii-like::raii-like
behavior::behavior
pass::pass
serves::serves
nop::nop
syntactically::syntactically
needed::needed
create::create
empty::empty
assert::assert
debugging::debugging
check::check
conditions::conditions
apply::apply
yield::yield
returns::returns
value::value
operator::operator
form::form
coroutines::coroutines
import::import
variables::variables
print::print
tail-call::tail-call
first-class::first-class
continuations::continuations
coroutine-like::coroutine-like
provided::provided
extending::extending
generators::generators
prior::prior
lazy::lazy
iterators::iterators
passed::passed
unidirectionally::unidirectionally
out::out
back::back
stack::stack
levels::levels
similar::similar
addition::addition
subtraction::subtraction
multiplication::multiplication
division::division
differs::differs
details::details
added::added
exponentiation::exponentiation
compares::compares
comparisons::comparisons
equals::equals
compare::compare
identities::identities
comparison::comparison
chained::chained
words::words
boolean::boolean
operators::operators
symbolic::symbolic
expression::expression
list::list
comprehension::comprehension
extended::extended
general::general
anonymous::anonymous
implemented::implemented
lambda::lambda
limited::limited
body::body
single::single
conditional::conditional
order::order
operands::operands
distinction::distinction
tuples::tuples
mutable::mutable
keys::keys
dictionary::dictionary
immutable::immutable
elements::elements
tuple::tuple
parentheses::parentheses
optional::optional
contexts::contexts
left::left
side::side
equal::equal
sign::sign
swap::swap
string::string
format::format
analogous::analogous
printf::printf
strings::strings
e.g::e.g
blah::blah
evaluates::evaluates
supplemented::supplemented
str::str
.format::.format
kinds::kinds
literals::literals
delimited::delimited
double::double
quotation::quotation
marks::marks
unlike::unlike
unix::unix
shells::shells
perl-influenced::perl-influenced
identically::identically
backslash::backslash
escape::escape
character::character
interpolation::interpolation
triple-quoted::triple-quoted
begin::begin
series::series
span::span
documents::documents
raw::raw
varieties::varieties
denoted::denoted
prefixing::prefixing
literal::literal
sequences::sequences
interpreted::interpreted
backslashes::backslashes
regular::regular
windows-style::windows-style
paths::paths
-quoting::-quoting
index::index
slice::slice
key::key
stop::stop
step::step
indexes::indexes
zero-based::zero-based
negative::negative
relative::relative
slices::slices
parameter::parameter
stride::stride
skipped::skipped
reversed::reversed
omitted::omitted
copy::copy
entire::entire
shallow::shallow
rigidly::rigidly
enforced::enforced
scheme::scheme
leads::leads
duplication::duplication
for-loops::for-loops
eval::eval
exec::exec
built-in::built-in
part::part
case::case
assignment::assignment
advantage::advantage
avoiding::avoiding
classic::classic
error::error
mistaking::mistaking
equality::equality
valid::valid
objects::objects
instance.method::instance.method
argument::argument
normal::normal
sugar::sugar
class.method::class.method
instance::instance
access::access
data::data
objective-c::objective-c
typed::typed
untyped::untyped
constraints::constraints
checked::checked
compile::compile
operations::operations
fail::fail
signifying::signifying
suitable::suitable
dynamically::dynamically
strongly::strongly
forbidding::forbidding
well-defined::well-defined
adding::adding
silently::silently
attempting::attempting
make::make
sense::sense
define::define
types::types
classes::classes
instances::instances
constructed::constructed
calling::calling
spamclass::spamclass
eggsclass::eggsclass
metaclass::metaclass
reflection::reflection
version::version
old-style::old-style
new-style::new-style
eliminated::eliminated
versions::versions
difference::difference
inherited::inherited
directly::directly
indirectly::indirectly
inherit::inherit
summary::summary
description::description
sequence::sequence
codepoints::codepoints
wikipedia::wikipedia
spanning::spanning
bytearray::bytearray
bytes::bytes
bsome::bsome
ascii::ascii
mixed::mixed
string::string
set::set
frozenset::frozenset
unordered::unordered
duplicates::duplicates
hashable::hashable
dict::dict
associative::associative
array::array
pairs::pairs
values::values
key1::key1
false::false
int::int
integer::integer
unlimited::unlimited
magnitude::magnitude
float::float
floating::floating
point::point
system-defined::system-defined
precision::precision
real::real
imaginary::imaginary
2.7j::2.7j
bool::bool
ellipsis::ellipsis
placeholder::placeholder
numpy::numpy
arrays::arrays
usual::usual
arithmetic::arithmetic
matrix::matrix
multiply::multiply
coming::coming
significantly::significantly
earlier::earlier
integers::integers
rounds::rounds
round::round
floor::floor
introduced::introduced
__future__::__future__
module::module
rules::rules
terms::terms
pre-3.0::pre-3.0
rounding::rounding
adds::adds
consistency::consistency
means::means
equation::equation
positive::positive
maintaining::maintaining
validity::validity
result::result
expected::expected
half-open::half-open
interval::interval
0,b::0,b
lie::lie
b,0::b,0
floats::floats
round-away-from-zero::round-away-from-zero
round-to-even::round-to-even
decimal::decimal
exact::exact
numerical::numerical
representation::representation
modes::modes
relations::relations
manner::manner
consistent::consistent
usage::usage
tests::tests
c-derived::c-derived
interpret::interpret
differently::differently
evaluate::evaluate
resulting::resulting
compared::compared
page::page
due::due
extensive::extensive
scientific::scientific
aid::aid
problems::problems
processing::processing
manipulation::manipulation
commonly::commonly
cited::cited
greatest::greatest
strengths::strengths
providing::providing
suited::suited
tasks::tasks
deliberate::deliberate
described::described
batteries::batteries
internet-facing::internet-facing
formats::formats
protocols::protocols
mime::mime
http::http
creating::creating
graphical::graphical
user::user
interfaces::interfaces
connecting::connecting
relational::relational
databases::databases
pseudorandom::pseudorandom
arbitrary::arbitrary
decimals::decimals
manipulating::manipulating
doing::doing
unit::unit
covered::covered
specifications::specifications
wsgi::wsgi
wsgiref::wsgiref
majority::majority
internal::internal
documentation::documentation
test::test
suite::suite
supplied::supplied
altered::altered
completely::completely
rewritten::rewritten
essential::essential
embed::embed
application::application
blender::blender
omits::omits
january::january
package::package
official::official
repository::repository
54,000::54,000
packages::packages
web::web
frameworks::frameworks
multimedia::multimedia
networking::networking
communications::communications
automation::automation
scraping::scraping
administration::administration
computing::computing
text::text
image::image
integrated::integrated
command::command
line::line
enters::enters
sequentially::sequentially
receives::receives
results::results
immediately::immediately
repl::repl
short::short
acts::acts
shell::shell
add::add
capabilities::capabilities
basic::basic
idle::idle
ipython::ipython
generally::generally
auto-completion::auto-completion
retention::retention
session::session
state::state
highlighting::highlighting
desktop::desktop
ides::ides
browser-based::browser-based
sage::sage
developing::developing
science::science
math-related::math-related
ide::ide
hosting::hosting
environment::environment
pythonanywhere::pythonanywhere
named::named
meeting::meeting
c89::c89
compiles::compiles
intermediate::intermediate
bytecode::bytecode
executed::executed
virtual::virtual
machine::machine
distributed::distributed
mixture::mixture
platforms::platforms
microsoft::microsoft
windows::windows
modern::modern
unix-like::unix-like
conception::conception
fast::fast
compliant::compliant
brings::brings
significant::significant
improvement::improvement
taking::taking
multi-core::multi-core
processors::processors
transactional::transactional
created::created
fork::fork
implements::implements
microthreads::microthreads
massively::massively
concurrent::concurrent
compilers::compilers
developed::developed
past::past
unsupported::unsupported
google::google
unladen::unladen
swallow::swallow
aims::aims
increasing::increasing
times::times
llvm::llvm
improving::improving
multithreading::multithreading
ability::ability
thousands::thousands
cores::cores
psyco::psyco
specialising::specialising
integrates::integrates
transforms::transforms
runtime::runtime
produced::produced
specialised::specialised
faster::faster
nokia::nokia
mobile::mobile
phones::phones
pys60::pys60
additional::additional
integration::integration
symbian::symbian
date::date
variants::variants
s60::s60
platform::platform
party::party
n900::n900
gtk::gtk
widget::widget
device::device
unrestricted::unrestricted
restricted::restricted
subset::subset
source::source
byte::byte
enables::enables
.net::.net
compiled::compiled
build::build
pyjamas::pyjamas
shed::shed
skin::skin
pyrex::pyrex
performance::performance
non-numerical::non-numerical
combinatorial::combinatorial
workload::workload
presented::presented
euroscipy::euroscipy
13::13
conducted::conducted
largely::largely
enhancement::enhancement
proposal::proposal
primary::primary
mechanism::mechanism
proposing::proposing
collecting::collecting
input::input
issue::issue
documenting::documenting
decisions::decisions
outstanding::outstanding
peps::peps
reviewed::reviewed
commented::commented
mailing::mailing
python-dev::python-dev
forum::forum
discussion::discussion
specific::specific
issues::issues
discussed::discussed
roundup::roundup
bug::bug
tracker::tracker
maintained::maintained
python.org::python.org
takes::takes
place::place
self-hosted::self-hosted
running::running
mercurial::mercurial
public::public
releases::releases
distinguished::distinguished
incremented::incremented
break::break
manually::manually
ported::ported
happen::happen
infrequently::infrequently
compatible::compatible
introduce::introduce
scheduled::scheduled
occur::occur
roughly::roughly
months::months
bugfixes::bugfixes
bugfix::bugfix
fix::fix
bugs::bugs
final::final
made::made
sufficient::sufficient
fixed::fixed
upstream::upstream
last::last
security::security
vulnerabilities::vulnerabilities
patched::patched
alpha::alpha
beta::beta
release-candidates::release-candidates
previews::previews
schedule::schedule
pushed::pushed
ready::ready
team::team
monitor::monitor
buildbot::buildbot
continuous::continuous
contributed::contributed
58,000::58,000
pypi::pypi
academic::academic
conference::conference
pycon::pycon
mentoring::mentoring
programmes::programmes
pyladies::pyladies
derived::derived
television::television
metasyntactic::metasyntactic
literature::literature
traditional::traditional
obscure::obscure
prefix::prefix
py::py-
show::show
pygame::pygame
sdl::sdl
games::games
pyqt::pyqt
pygtk::pygtk
bind::bind
originally::originally
consistently::consistently
ranked::ranked
top::top
measured::measured
tiobe::tiobe
grammatical::grammatical
predominantly::predominantly
based::based
empirical::empirical
study::study
found::found
productive::productive
conventional::conventional
problem::problem
involving::involving
search::search
consumption::consumption
worse::worse
organizations::organizations
yahoo::yahoo
cern::cern
nasa::nasa
ilm::ilm
ita::ita
serve::serve
mod_wsgi::mod_wsgi
apache::apache
server::server
gateway::gateway
evolved::evolved
facilitate::facilitate
django::django
pylons::pylons
pyramid::pyramid
turbogears::turbogears
web2py::web2py
tornado::tornado
flask::flask
zope::zope
maintenance::maintenance
develop::develop
client-side::client-side
ajax-based::ajax-based
sqlalchemy::sqlalchemy
mapper::mapper
database::database
twisted::twisted
framework::framework
computers::computers
dropbox::dropbox
scipy::scipy
matplotlib::matplotlib
effective::effective
specialized::specialized
biopython::biopython
astropy::astropy
domain-specific::domain-specific
mathematical::mathematical
notebook::notebook
covers::covers
aspects::aspects
algebra::algebra
combinatorics::combinatorics
theory::theory
calculus::calculus
successfully::successfully
products::products
finite::finite
abaqus::abaqus
parametric::parametric
modeler::modeler
freecad::freecad
animation::animation
3ds::3ds
max::max
cinema::cinema
lightwave::lightwave
houdini::houdini
maya::maya
modo::modo
motionbuilder::motionbuilder
softimage::softimage
effects::effects
compositor::compositor
nuke::nuke
imaging::imaging
gimp::gimp
inkscape::inkscape
scribus::scribus
paint::paint
shop::shop
pro::pro
musical::musical
notation::notation
scorewriter::scorewriter
capella::capella
gnu::gnu
debugger::debugger
pretty::pretty
printer::printer
structures::structures
containers::containers
esri::esri
promotes::promotes
writing::writing
scripts::scripts
arcgis::arcgis
video::video
adopted::adopted
app::app
engine::engine
artificial::artificial
intelligence::intelligence
architecture::architecture
rich::rich
component::component
ships::ships
linux::linux
distributions::distributions
amigaos::amigaos
freebsd::freebsd
netbsd::netbsd
openbsd::openbsd
terminal::terminal
installers::installers
ubuntu::ubuntu
ubiquity::ubiquity
installer::installer
red::red
hat::hat
fedora::fedora
anaconda::anaconda
gentoo::gentoo
portage::portage
industry::industry
exploit::exploit
laptop::laptop
child::child
labs::labs
raspberry::raspberry
single-board::single-board
user-programming::user-programming
libreoffice::libreoffice
intends::intends
replace::replace
provider::provider
static::static
closely::closely
acknowledgements::acknowledgements
design-by-contract::design-by-contract
ecmascript::ecmascript
incorporating::incorporating
motivated::motivated
desire::desire
bring::bring
ocaml::ocaml
twt::twt
thing::thing
yukihiro::yukihiro
matsumoto::matsumoto
wanted::wanted
powerful::powerful
coffeescript::coffeescript
cross-compiles::cross-compiles
invented::invented
apple::apple
practices::practices
emulated::emulated
practice::practice
describing::describing
rationale::rationale
surrounding::surrounding
change::change
tcl::tcl
erlang::erlang
influence::influence
awarded::awarded
year::year
award::award
growth::growth
popularity::popularity
portal::portal
expressed::expressed
lamp::lamp
bundle::bundle
leap::leap
jump::jump
retrieved::retrieved
hinting::hinting
lwn.net::lwn.net
2014-12-24::2014-12-24
2015-05-05::2015-05-05
faq::faq
march::march
kuchling::kuchling
andrew::andrew
interview::interview
amk.ca::amk.ca
introduction::introduction
proceedings::proceedings
nluug::nluug
najaarsconferentie::najaarsconferentie
dutch::dutch
group::group
ideal::ideal
considerable::considerable
tutorial::tutorial
mechanisms::mechanisms
simionato::simionato
michele::michele
people::people
paper::paper
lispers::lispers
howto::howto
v2.7.2::v2.7.2
schemenauer::schemenauer
neil::neil
peters::peters
tim::tim
hetland::hetland
magnus::magnus
proposals::proposals
smith::smith
kevin::kevin
jewett::jewett
jim::jim
montanaro::montanaro
skip::skip
baxter::baxter
anthony::anthony
september::september
decorators::decorators
august::august
influences::influences
www.2ality.com::www.2ality.com
rauschmayer::rauschmayer
axel::axel
chapter::chapter
tha::tha
nature::nature
oreilly::oreilly
speaking::speaking
june::june
bini::bini
ola::ola
practical::practical
jruby::jruby
rails::rails
projects::projects
bringing::bringing
berkeley::berkeley
apress::apress
isbn::isbn
978-1-59059-881-8::978-1-59059-881-8
lattner::lattner
chris::chris
homepage::homepage
product::product
tireless::tireless
effort::effort
experts::experts
gurus::gurus
ninjas::ninjas
incredibly::incredibly
dogfooding::dogfooding
feedback::feedback
refine::refine
battle-test::battle-test
ideas::ideas
greatly::greatly
benefited::benefited
experiences::experiences
hard-won::hard-won
field::field
drawing::drawing
rust::rust
clu::clu
trends::trends
radar::radar
radar.oreilly.com::radar.oreilly.com
redmonk::redmonk
rankings::rankings
tecosystems::tecosystems
redmonk.com::redmonk.com
summerfield::summerfield
mark::mark
rapid::rapid
gui::gui
expressive::expressive
required::required
equivalent::equivalent
mcconnell::mcconnell
steve::steve
november::november
complete::complete
kuhlman::kuhlman
dave::dave
book::book
beginning::beginning
advanced::advanced
exercises::exercises
april::april
section::section
fans::fans
phrase::phrase
asynchronous::asynchronous
zip::zip
files::files
venners::venners
bill::bill
artima::artima
timeline::timeline
lukewarm::lukewarm
foreword::foreword
1st::1st
zadka::zadka
moshe::moshe
cain::cain
gang::gang
metaclasses::metaclasses
archived::archived
original::original
pdf::pdf
pydbc::pydbc
preconditions::preconditions
postconditions::postconditions
invariants::invariants
contracts::contracts
pydatalog::pydatalog
hettinger::hettinger
raymond::raymond
efficient::efficient
looping::looping
docs.python.org::docs.python.org
cookbook::cookbook
2nd::2nd
ways::ways
force::force
pprint::pprint
goodger::goodger
david::david
pythonista::pythonista
idiomatic::idiomatic
myths::myths
secnetix.de::secnetix.de
sweigart::sweigart
appendix::appendix
differences::differences
invent::invent
978-0-9821060-1-3::978-0-9821060-1-3
tail::tail
recursion::recursion
elimination::elimination
neopythonic.blogspot.be::neopythonic.blogspot.be
solving::solving
puzzles::puzzles
forums::forums
eby::eby
phillip::phillip
enhanced::enhanced
self::self
explicitly::explicitly
definitions::definitions
2.7.1::2.7.1
unifying::unifying
dedicated::dedicated
infix::infix
changing::changing
floors::floors
